Time,Original_Signal,IMF_1,IMF_2,IMF_3,IMF_4,IMF_5,IMF_6,IMF_7,IMF_8,IMF_9,IMF_10,IMF_11,IMF_12,IMF_13
2023/4/26 13:00,26.93,8.936920563348613,-6.595907276449478,0.2620748803962386,0.8037508521821942,0.3183084951621707,0.28565836183948506,-1.5683246532122368,-0.009211846358069153,0.03473221629976253,2.036957835892368,-9.364687620268356,10.18721401184115,21.602514179326157
2023/4/26 14:00,26.85,-4.833172599961297,7.72270390599903,-1.3860310300053218,1.525578125851697,0.6509484485910946,0.15777397001836532,-1.4927691312057,0.00104675259387918,0.04147731464742094,2.055710536779644,-9.383974348516933,10.187634096499536,21.603073958708585
2023/4/26 15:00,27.65,-8.867294373567486,13.01316815594317,-2.3083674032241004,1.7049818749570864,0.9740654985998873,0.017239076533910824,-1.406331061351294,0.011459486852360562,0.04818890193568992,2.0744425799652255,-9.403237279349185,10.188050872770201,21.60363366993453
2023/4/26 16:00,26.72,-2.4708409953500565,5.667541414696485,-1.9398498076740884,1.1030270189861733,1.2611496532059983,-0.1311695214205555,-1.3100696541171604,0.022010078526045695,0.05486653296751298,2.0931539643180317,-9.422476339346009,10.188464342263195,21.604193312944425
2023/4/26 17:00,26.6,8.955722570172945,-6.214458328212192,-0.6875962692953839,-0.00796038408731603,1.484038917889722,-0.2826750266517174,-1.205044119971433,0.03268224972360517,0.0615097625458072,2.1118446887069675,-9.44169145508829,10.1888745065886,21.604752887678686
2023/4/26 18:00,2.69,-9.066330045432933,-12.479203348943166,0.8101501682581745,-1.239764588336089,1.61415829749708,-0.43250064196629096,-1.0923136693822522,0.04345972255372016,0.06811814547353073,2.1305147520009173,-9.460882553156871,10.189281367356454,21.605312394077732
2023/4/26 19:00,27.16,9.167711513008914,-6.4277311089188816,1.9595550820952474,-2.2073500069442713,1.6229460596458343,-0.5758828329427013,-0.9729375128177608,0.054326219125051256,0.0746912365536116,2.1491641530688224,-9.480049560132688,10.189684926176835,21.605871832081988
2023/4/26 20:00,27.08,-2.346305744985776,5.0828704294946885,2.387489168280267,-2.581472325447362,1.482220216569576,-0.7084575341644028,-0.8479551363569096,0.06526546154628252,0.08122859058897558,2.167792890779568,-9.499192402596584,10.190085184659793,21.60643120163188
2023/4/26 21:00,26.92,-9.113547918464867,12.055297950844146,2.014270899400347,-2.2962301692439007,1.176242442380288,-0.8272596146586189,-0.7183271285218858,0.07626117192609252,0.0877297623825648,2.1864009640020674,-9.518311007129453,10.190482144415402,21.60699050266782
2023/4/26 22:00,27.4,-3.433928627920397,7.493630321508206,0.9755922618707131,-1.5022248379140593,0.7340956046842957,-0.9296703613705375,-0.5849943534456886,0.08729707237314094,0.09419430673732443,2.204988371605218,-9.537405300312164,10.190875807053706,21.60754973513024
2023/4/26 23:00,27.31,8.555235334824532,-3.8641117792513624,-0.3903391739792077,-0.390235481495565,0.19598619607932677,-1.0130710612453468,-0.4488976752613266,0.09835688499611275,0.10062177845616854,2.2235551124579365,-9.556475208725619,10.191266174184786,21.608108898959564
